# ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#           t                bm_masse_c       bm_masse_actuelle   latency_alumina_mass  dissolving_alumina_mass  bath_thermal_energy_shift    mean_temperature   variance_temperature  variance_concentration_pct  variance_concentration  average_concentration_pct  average_concentration 
# ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    6.828000000000e+03   2.378604922954e+02   2.380258595592e+02    0.000000000000e+00     1.653672637965e-01        2.782403553353e+06      1.223123567286e+03    2.241181580447e+01       1.509670213300e-01        7.389256089680e+01       3.066094422776e+00       6.626292507186e+01  
    6.829000000000e+03   2.378272072777e+02   2.379725787383e+02    0.000000000000e+00     1.453714605824e-01        2.856016702161e+06      1.223126836465e+03    2.232207889208e+01       1.502524290822e-01        7.352774133422e+01       3.065679792410e+00       6.625365256675e+01  
    6.830000000000e+03   2.377915720379e+02   2.379192979175e+02    0.000000000000e+00     1.277258795326e-01        2.930875468933e+06      1.223130160963e+03    2.223119323265e+01       1.494884207401e-01        7.313925228683e+01       3.065234937428e+00       6.624372533923e+01  
    6.831000000000e+03   2.377538607554e+02   2.378660170966e+02    0.000000000000e+00     1.121563412288e-01        3.006834538665e+06      1.223133534326e+03    2.213937737309e+01       1.486824809583e-01        7.273080163110e+01       3.064763370686e+00       6.623321976992e+01  
    6.832000000000e+03   2.377143136264e+02   2.392253066070e+02    1.412570331178e+00     9.842264943971e-02        1.642944870141e+06      1.223072963621e+03    2.389616395052e+01       1.478411644579e-01        7.230561800424e+01       3.064268170901e+00       6.622220277242e+01  
    6.833000000000e+03   2.378691761377e+02   2.391720257861e+02    0.000000000000e+00     1.302849648416e+00        1.616839829635e+06      1.223071804289e+03    2.394941919153e+01       1.504420642285e-01        7.386078975565e+01       3.065939686856e+00       6.626534420750e+01  
    6.834000000000e+03   2.379837021510e+02   2.391187449653e+02    0.000000000000e+00     1.135042814306e+00        1.612113133401e+06      1.223071594375e+03    2.396879044819e+01       1.531934061099e-01        7.526795476580e+01       3.067412784949e+00       6.629724874349e+01  
    6.835000000000e+03   2.380699248804e+02   2.390654641445e+02    0.000000000000e+00     9.955392640990e-01        1.622387176523e+06      1.223072050648e+03    2.396468911249e+01       1.555278747176e-01        7.645219065181e+01       3.068525801632e+00       6.632126858049e+01  
    6.836000000000e+03   2.381348931566e+02   2.390121833236e+02    0.000000000000e+00     8.772901670534e-01        1.643926080105e+06      1.223073007197e+03    2.394313186730e+01       1.574376220469e-01        7.741123663548e+01       3.069368168969e+00       6.633936737436e+01  
    6.837000000000e+03   2.381832228819e+02   2.389589025028e+02    0.000000000000e+00     7.756796208847e-01        1.674283416246e+06      1.223074355374e+03    2.390807435280e+01       1.589559436364e-01        7.816505459643e+01       3.069998477083e+00       6.635283101827e+01  
    6.838000000000e+03   2.382181275845e+02   2.389056216820e+02    0.000000000000e+00     6.874940974714e-01        1.711756013080e+06      1.223076019542e+03    2.386228228864e+01       1.601269876317e-01        7.873874948860e+01       3.070457527743e+00       6.636255473350e+01  
    6.839000000000e+03   2.382419475675e+02   2.388523408611e+02    0.000000000000e+00     6.103932935754e-01        1.755103512481e+06      1.223077944616e+03    2.380777220934e+01       1.609946647533e-01        7.915665422893e+01       3.070775049309e+00       6.636919047925e+01  
    6.840000000000e+03   2.382564499805e+02   2.387990600402e+02    0.000000000000e+00     5.426100597135e-01        1.803389324259e+06      1.223080089002e+03    2.374606398698e+01       1.615988786337e-01        7.944048398677e+01       3.070973501909e+00       6.637323054617e+01  
    6.841000000000e+03   2.382630098284e+02   2.387457792194e+02    0.000000000000e+00     4.827693910146e-01        1.855884695437e+06      1.223082420336e+03    2.367833557508e+01       1.619746049240e-01        7.960899464684e+01       3.071070376146e+00       6.637505798168e+01  
    6.842000000000e+03   2.382627243066e+02   2.386924983986e+02    0.000000000000e+00     4.297740919675e-01        1.912008112023e+06      1.223084912792e+03    2.360552221882e+01       1.621520321152e-01        7.967817414249e+01       3.071079641773e+00       6.637497844131e+01  
    6.843000000000e+03   2.382564877484e+02   2.386392175777e+02    0.000000000000e+00     3.827298293161e-01        1.971285577143e+06      1.223087545320e+03    2.352838229867e+01       1.621570781401e-01        7.966159781385e+01       3.071012692955e+00       6.637324106751e+01  
    6.844000000000e+03   2.382450423057e+02   2.385859367569e+02    0.000000000000e+00     3.408944512272e-01        2.033323749187e+06      1.223090300452e+03    2.344754228219e+01       1.620119933398e-01        7.957080313608e+01       3.070878992789e+00       6.637005260814e+01  
    6.845000000000e+03   2.382290131582e+02   2.385326559361e+02    0.000000000000e+00     3.036427778825e-01        2.097791288590e+06      1.223093163472e+03    2.336352815853e+01       1.617359374958e-01        7.941562982886e+01       3.070686520353e+00       6.636558722514e+01  
    6.846000000000e+03   2.382089335721e+02   2.384793751152e+02    0.000000000000e+00     2.704415431425e-01        2.164405559702e+06      1.223096121830e+03    2.327678788384e+01       1.613454778425e-01        7.920451167758e+01       3.070442086102e+00       6.635999347522e+01  
    6.847000000000e+03   2.381852631328e+02   2.384260942944e+02    0.000000000000e+00     2.408311616018e-01        2.232922981851e+06      1.223099164707e+03    2.318770770703e+01       1.608550126999e-01        7.894471895056e+01       3.070151563710e+00       6.635339938921e+01  
    6.848000000000e+03   2.381584012901e+02   2.390247690110e+02    6.519555374668e-01     2.144121835074e-01        1.638137200802e+06      1.223072750111e+03    2.398398198569e+01       1.602771213623e-01        7.864255639012e+01       3.069820060958e+00       6.634591624539e+01  
    6.849000000000e+03   2.382179854082e+02   2.389714881902e+02    0.000000000000e+00     7.535027820312e-01        1.662529707748e+06      1.223073833389e+03    2.395476156887e+01       1.612102249875e-01        7.921350217016e+01       3.070447201192e+00       6.636251512617e+01  
    6.850000000000e+03   2.382591134823e+02   2.389182073694e+02    0.000000000000e+00     6.590938871024e-01        1.696703918091e+06      1.223075351075e+03    2.391158878771e+01       1.621174186259e-01        7.965942912827e+01       3.070985907924e+00       6.637397254167e+01  
    6.851000000000e+03   2.382862302388e+02   2.388649265485e+02    0.000000000000e+00     5.786963097237e-01        1.738304127196e+06      1.223077198551e+03    2.385785522406e+01       1.627709237686e-01        7.997485561020e+01       3.071345647246e+00       6.638152669911e+01  
    6.852000000000e+03   2.383022312198e+02   2.388116457277e+02    0.000000000000e+00     5.094145078553e-01        1.785795698287e+06      1.223079307665e+03    2.379579300793e+01       1.631875563853e-01        8.016896480620e+01       3.071563308746e+00       6.638598423552e+01  
    6.853000000000e+03   2.383091576058e+02   2.387583649068e+02    0.000000000000e+00     4.492073010256e-01        1.838096803601e+06      1.223081630371e+03    2.372700185081e+01       1.633917973202e-01        8.025512317762e+01       3.071664904266e+00       6.638791378082e+01  
    6.854000000000e+03   2.383085174017e+02   2.387050840860e+02    0.000000000000e+00     3.965666843045e-01        1.894408200986e+06      1.223084131175e+03    2.365268207802e+01       1.634090356013e-01        8.024699455239e+01       3.071669655878e+00       6.638773543343e+01  
    6.855000000000e+03   2.383014657534e+02   2.386518032651e+02    0.000000000000e+00     3.503375116991e-01        1.954117664243e+06      1.223086782888e+03    2.357376528351e+01       1.632630260572e-01        8.015718255878e+01       3.071592295557e+00       6.638577099270e+01  
    6.856000000000e+03   2.382889140452e+02   2.389245002130e+02    3.259777687334e-01     3.096083990453e-01        1.684244836034e+06      1.223074797764e+03    2.385119175610e+01       1.629751002094e-01        7.999686300693e+01       3.071444451891e+00       6.638227435107e+01  
    6.857000000000e+03   2.383185125416e+02   2.388712193922e+02    0.000000000000e+00     5.527068505985e-01        1.724529721984e+06      1.223076586826e+03    2.379299234043e+01       1.631806993610e-01        8.012294964086e+01       3.071766781270e+00       6.639051986897e+01  
    6.858000000000e+03   2.383354092420e+02   2.388179385713e+02    0.000000000000e+00     4.825293293468e-01        1.771546561699e+06      1.223078674857e+03    2.372654492675e+01       1.632903635098e-01        8.016429834311e+01       3.071996558563e+00       6.639522693395e+01  
    6.859000000000e+03   2.383423632818e+02   2.387646577505e+02    0.000000000000e+00     4.222944687186e-01        1.823833010356e+06      1.223080996912e+03    2.365365179133e+01       1.632295824771e-01        8.011964366058e+01       3.072099079178e+00       6.639716418302e+01  
    6.860000000000e+03   2.383412370381e+02   2.387113769297e+02    0.000000000000e+00     3.701398916229e-01        1.880402008707e+06      1.223083509156e+03    2.357557131547e+01       1.630119069469e-01        7.999615900164e+01       3.072098104893e+00       6.639685043523e+01  
    6.861000000000e+03   2.383333849384e+02   2.386580961088e+02    0.000000000000e+00     3.247111703842e-01        1.940535710474e+06      1.223086179710e+03    2.349324832100e+01       1.626549509219e-01        7.980319867122e+01       3.072010923634e+00       6.639466300560e+01  
    6.862000000000e+03   2.383198377966e+02   2.386048152880e+02    0.000000000000e+00     2.849774914183e-01        2.003687787293e+06      1.223088984311e+03    2.340742084040e+01       1.621764874608e-01        7.955008532549e+01       3.071850699265e+00       6.639088905711e+01  
    6.863000000000e+03   2.383014076303e+02   2.385515344672e+02    0.000000000000e+00     2.501268368813e-01        2.069427865412e+06      1.223091903845e+03    2.331868227972e+01       1.615930086906e-01        7.924536035645e+01       3.071627805145e+00       6.638575480082e+01  
    6.864000000000e+03   2.382787518066e+02   2.387155721588e+02    2.173185124889e-01     2.195018397341e-01        1.915742657191e+06      1.223085078644e+03    2.355977941129e+01       1.609193020145e-01        7.889659349852e+01       3.071350646305e+00       6.637944336536e+01  
    6.865000000000e+03   2.382806020835e+02   2.386622913380e+02    0.000000000000e+00     3.816892544695e-01        1.970734100880e+06      1.223087520828e+03    2.348814153894e+01       1.607624142482e-01        7.886188575740e+01       3.071335395316e+00       6.637995881355e+01  
    6.866000000000e+03   2.382747109806e+02   2.386090105171e+02    0.000000000000e+00     3.342995365248e-01        2.029828474948e+06      1.223090145225e+03    2.341084562382e+01       1.605387236540e-01        7.874381527876e+01       3.071272763106e+00       6.637831767631e+01  
    6.867000000000e+03   2.382625144077e+02   2.385557296963e+02    0.000000000000e+00     2.932152885713e-01        2.092264747124e+06      1.223092918037e+03    2.332909505287e+01       1.601745476871e-01        7.855351294892e+01       3.071129377662e+00       6.637491996790e+01  
    6.868000000000e+03   2.382450529441e+02   2.385024488754e+02    0.000000000000e+00     2.573959313277e-01        2.157491412046e+06      1.223095814771e+03    2.324375709017e+01       1.596900960976e-01        7.830191030825e+01       3.070918509866e+00       6.637005557179e+01  
    6.869000000000e+03   2.382231241744e+02   2.384491680546e+02    0.000000000000e+00     2.260438801833e-01        2.225085750403e+06      1.223098816653e+03    2.315549691971e+01       1.591035110140e-01        7.799877084484e+01       3.070650336512e+00       6.636394667825e+01  
    6.870000000000e+03   2.381973601203e+02   2.383958872338e+02    0.000000000000e+00     1.985271134798e-01        2.294712787414e+06      1.223101908809e+03    2.306484290935e+01       1.584305791374e-01        7.765249455457e+01       3.070332929155e+00       6.635676935522e+01  
    6.871000000000e+03   2.381682744809e+02   2.383426064129e+02    0.000000000000e+00     1.743319320267e-01        2.366100266609e+06      1.223105079146e+03    2.297222574853e+01       1.576848638121e-01        7.727021238097e+01       3.069972853093e+00       6.634866670848e+01  
    6.872000000000e+03   2.381362933138e+02   2.382893255920e+02    0.000000000000e+00     1.530322782358e-01        2.439022375483e+06      1.223108317636e+03    2.287800372662e+01       1.568779720145e-01        7.685795793513e+01       3.069575556385e+00       6.633975742869e+01  
    6.873000000000e+03   2.381017757678e+02   2.382360447712e+02    0.000000000000e+00     1.342690034412e-01        2.513288766358e+06      1.223111615826e+03    2.278247979220e+01       1.560198420560e-01        7.642084232616e+01       3.069145635301e+00       6.633014156712e+01  
    6.874000000000e+03   2.380650285480e+02   2.381827639504e+02    0.000000000000e+00     1.177354023884e-01        2.588736882779e+06      1.223114966497e+03    2.268591345692e+01       1.551189993181e-01        7.596320780375e+01       3.068687017287e+00       6.631990456538e+01  
    6.875000000000e+03   2.380263162951e+02   2.381294831295e+02    0.000000000000e+00     1.031668343625e-01        2.665226468021e+06      1.223118363420e+03    2.258852933994e+01       1.541827774572e-01        7.548875640545e+01       3.068203092993e+00       6.630912014682e+01  
    6.876000000000e+03   2.379858692231e+02   2.380762023087e+02    0.000000000000e+00     9.033308561201e-02        2.742635507286e+06      1.223121801176e+03    2.249052345690e+01       1.532175018740e-01        7.500065537158e+01       3.067696813139e+00       6.629785244414e+01  
    6.877000000000e+03   2.379438888721e+02   2.380229214878e+02    0.000000000000e+00     7.903261569927e-02        2.820857183347e+06      1.223125275022e+03    2.239206795614e+01       1.522286437752e-01        7.450162297024e+01       3.067170762645e+00       6.628615760225e+01  
    6.878000000000e+03   2.379005525407e+02   2.379696406670e+02    0.000000000000e+00     6.908812628469e-02        2.899797529133e+06      1.223128780784e+03    2.229331476308e+01       1.512209450209e-01        7.399399833915e+01       3.066627216607e+00       6.627408501275e+01  
    6.879000000000e+03   2.378560167699e+02   2.379163598462e+02    0.000000000000e+00     6.034307630427e-02        2.979373578419e+06      1.223132314777e+03    2.219439844212e+01       1.501985216856e-01        7.347979852666e+01       3.066068184517e+00       6.626167828469e+01  
    6.880000000000e+03   2.378104201387e+02   2.388410123315e+02    9.779333062002e-01     5.265888666182e-02        2.062019911354e+06      1.223091574856e+03    2.334551133786e+01       1.491649500465e-01        7.296076534535e+01       3.065495445795e+00       6.624897602326e+01  
    6.881000000000e+03   2.379000738726e+02   2.387877315107e+02    0.000000000000e+00     8.876576381149e-01        2.070475521879e+06      1.223091950372e+03    2.333815160994e+01       1.503429270718e-01        7.370417567302e+01       3.066436780289e+00       6.627395166588e+01  
    6.882000000000e+03   2.379644345840e+02   2.387344506898e+02    0.000000000000e+00     7.700161058095e-01        2.092336435917e+06      1.223092921221e+03    2.331291162491e+01       1.515655533365e-01        7.431834242670e+01       3.067272368354e+00       6.629188120500e+01  
    6.883000000000e+03   2.380100195534e+02   2.386811698690e+02    0.000000000000e+00     6.711503156137e-01        2.124148491425e+06      1.223094334003e+03    2.327441461076e+01       1.525087555662e-01        7.478665786081e+01       3.067868167403e+00       6.630458021769e+01  
    6.884000000000e+03   2.380409968123e+02   2.386278890482e+02    0.000000000000e+00     5.868922358889e-01        2.163702633356e+06      1.223096090613e+03    2.322565379313e+01       1.531853732610e-01        7.511666673492e+01       3.068277285947e+00       6.631320982980e+01  
    6.885000000000e+03   2.380602500536e+02   2.385746082273e+02    0.000000000000e+00     5.143581737089e-01        2.209470505357e+06      1.223098123176e+03    2.316873632422e+01       1.536218343159e-01        7.532326495152e+01       3.068536474996e+00       6.631857337746e+01  
    6.886000000000e+03   2.380698703081e+02   2.385213274065e+02    0.000000000000e+00     4.514570984071e-01        2.260343859826e+06      1.223100382475e+03    2.310521278769e+01       1.538473156787e-01        7.542249348392e+01       3.068672389370e+00       6.632125337780e+01  
    6.887000000000e+03   2.380714305812e+02   2.384680465856e+02    0.000000000000e+00     3.966160044473e-01        2.315489006636e+06      1.223102831486e+03    2.303626213293e+01       1.538895892680e-01        7.542933036057e+01       3.068705087966e+00       6.632168803704e+01  
    6.888000000000e+03   2.380661509601e+02   2.384147657648e+02    0.000000000000e+00     3.486148047438e-01        2.374259295994e+06      1.223105441490e+03    2.296280522399e+01       1.537736298686e-01        7.535703425653e+01       3.068650138944e+00       6.632021724576e+01  
    6.889000000000e+03   2.380550026242e+02   2.383614849440e+02    0.000000000000e+00     3.064823198077e-01        2.436140005574e+06      1.223108189629e+03    2.288557810529e+01       1.535213483843e-01        7.521708410752e+01       3.068519940233e+00       6.631711155410e+01  
    6.890000000000e+03   2.380387757792e+02   2.383082041231e+02    0.000000000000e+00     2.694283438865e-01        2.500712323036e+06      1.223111057303e+03    2.280518095230e+01       1.531517621815e-01        7.501932914023e+01       3.068324585110e+00       6.631259109675e+01  
    6.891000000000e+03   2.380181253833e+02   2.382549233023e+02    0.000000000000e+00     2.367979190014e-01        2.567629123395e+06      1.223114029096e+03    2.272211169515e+01       1.526813192162e-01        7.477220062074e+01       3.068072445204e+00       6.630683833123e+01  
    6.892000000000e+03   2.379936027398e+02   2.382016424814e+02    0.000000000000e+00     2.080397415899e-01        2.636598214616e+06      1.223117092032e+03    2.263678965997e+01       1.521242455467e-01        7.448292343070e+01       3.067770571704e+00       6.630000683908e+01  
    6.893000000000e+03   2.379656778480e+02   2.381483616606e+02    0.000000000000e+00     1.826838125099e-01        2.707370497444e+06      1.223120235048e+03    2.254957253528e+01       1.514928681544e-01        7.415770585669e+01       3.067424979136e+00       6.629222755218e+01  
    6.894000000000e+03   2.379347555649e+02   2.380950808397e+02    0.000000000000e+00     1.603252747926e-01        2.779731394957e+06      1.223123448615e+03    2.246076877450e+01       1.507978997427e-01        7.380190179733e+01       3.067040851919e+00       6.628361325516e+01  
    6.895000000000e+03   2.379011875414e+02   2.380418000189e+02    0.000000000000e+00     1.406124775267e-01        2.853494538717e+06      1.223126724456e+03    2.237064681818e+01       1.500486778474e-01        7.342014590424e+01       3.066622695607e+00       6.627426191056e+01  
    6.896000000000e+03   2.378652812201e+02   2.390751117605e+02    1.086592562445e+00     1.232379779469e-01        1.820172565828e+06      1.223080834350e+03    2.376808639329e+01       1.492533644091e-01        7.301646491258e+01       3.066174450517e+00       6.626425916545e+01  
    6.897000000000e+03   2.379763970123e+02   2.390218309396e+02    0.000000000000e+00     1.045433927305e+00        1.817253283297e+06      1.223080704704e+03    2.379458718523e+01       1.512637816649e-01        7.423587359989e+01       3.067355521499e+00       6.629521368566e+01  
    6.898000000000e+03   2.380553412659e+02   2.389685501188e+02    0.000000000000e+00     9.132088529380e-01        1.831384918957e+06      1.223081332294e+03    2.379243942872e+01       1.534090991750e-01        7.533803040421e+01       3.068372562010e+00       6.631720589254e+01  
    6.899000000000e+03   2.381119398925e+02   2.389152692979e+02    0.000000000000e+00     8.033294054408e-01        1.857359736103e+06      1.223082485843e+03    2.377070451558e+01       1.552116132176e-01        7.625625653755e+01       3.069105616324e+00       6.633297307826e+01  
    6.900000000000e+03   2.381518517466e+02   2.388619884771e+02    0.000000000000e+00     7.101367304785e-01        1.892178542656e+06      1.223084032155e+03    2.373453081029e+01       1.566624286921e-01        7.698744515726e+01       3.069626397339e+00       6.634409168049e+01  
    6.901000000000e+03   2.381787463799e+02   2.388087076563e+02    0.000000000000e+00     6.299612763895e-01        1.933896477666e+06      1.223085884860e+03    2.368726865910e+01       1.577884603060e-01        7.754783933597e+01       3.069981429820e+00       6.635158395905e+01  
    6.902000000000e+03   2.381951617845e+02   2.387554268354e+02    0.000000000000e+00     5.602650509584e-01        1.981168402680e+06      1.223087984219e+03    2.363124372110e+01       1.586260998512e-01        7.795821119959e+01       3.070202900800e+00       6.635615694515e+01  
    6.903000000000e+03   2.382029375251e+02   2.387021460146e+02    0.000000000000e+00     4.992084894917e-01        2.033019349783e+06      1.223090286933e+03    2.356814242412e+01       1.592116661811e-01        7.823875990433e+01       3.070314152647e+00       6.635832310277e+01  
    6.904000000000e+03   2.382034574864e+02   2.389748429625e+02    3.259777687334e-01     4.454077073277e-01        1.756218535450e+06      1.223077994135e+03    2.385953731166e+01       1.595781790182e-01        7.840752515092e+01       3.070332752952e+00       6.635846795304e+01  
    6.905000000000e+03   2.382447012965e+02   2.389215621416e+02    0.000000000000e+00     6.768608451367e-01        1.790331405665e+06      1.223079509097e+03    2.381360553720e+01       1.603728077737e-01        7.882812097648e+01       3.070803484403e+00       6.636995761016e+01  
    6.906000000000e+03   2.382720725663e+02   2.388682813208e+02    0.000000000000e+00     5.962087545099e-01        1.831796723023e+06      1.223081350582e+03    2.375810958555e+01       1.610126076521e-01        7.913305922931e+01       3.071166868506e+00       6.637758266963e+01  
    6.907000000000e+03   2.382885137849e+02   2.388150004999e+02    0.000000000000e+00     5.264867150884e-01        1.879054966240e+06      1.223083449334e+03    2.369505138642e+01       1.614300364458e-01        7.932511787788e+01       3.071390494228e+00       6.638216284696e+01  
    6.908000000000e+03   2.382960275751e+02   2.387617196791e+02    0.000000000000e+00     4.656921040164e-01        1.931044748338e+06      1.223085758214e+03    2.362584004682e+01       1.616445669875e-01        7.941474948698e+01       3.071499888044e+00       6.638425603072e+01  
